guid,Category
ynat-v1_dev_03201,3
ynat-v1_dev_03202,0
ynat-v1_dev_03203,3
ynat-v1_dev_03204,4
ynat-v1_dev_03205,2
ynat-v1_dev_03206,2
ynat-v1_dev_03207,3
ynat-v1_dev_03208,1
ynat-v1_dev_03209,3
ynat-v1_dev_03210,2
ynat-v1_dev_03211,5
ynat-v1_dev_03212,3
ynat-v1_dev_03213,4
ynat-v1_dev_03214,2
ynat-v1_dev_03215,2
ynat-v1_dev_03216,1
ynat-v1_dev_03217,4
ynat-v1_dev_03218,2
ynat-v1_dev_03219,0
ynat-v1_dev_03220,2
ynat-v1_dev_03221,2
ynat-v1_dev_03222,3
ynat-v1_dev_03223,2
ynat-v1_dev_03224,0
ynat-v1_dev_03225,0
ynat-v1_dev_03226,2
ynat-v1_dev_03227,3
ynat-v1_dev_03228,2
ynat-v1_dev_03229,5
ynat-v1_dev_03230,2
ynat-v1_dev_03231,3
ynat-v1_dev_03232,4
ynat-v1_dev_03233,2
ynat-v1_dev_03234,1
ynat-v1_dev_03235,5
ynat-v1_dev_03236,3
ynat-v1_dev_03237,1
ynat-v1_dev_03238,2
ynat-v1_dev_03239,4
ynat-v1_dev_03240,2
ynat-v1_dev_03241,2
ynat-v1_dev_03242,1
ynat-v1_dev_03243,3
ynat-v1_dev_03244,1
ynat-v1_dev_03245,2
ynat-v1_dev_03246,5
ynat-v1_dev_03247,2
ynat-v1_dev_03248,2
ynat-v1_dev_03249,2
ynat-v1_dev_03250,5
ynat-v1_dev_03251,0
ynat-v1_dev_03252,1
ynat-v1_dev_03253,2
ynat-v1_dev_03254,1
ynat-v1_dev_03255,5
ynat-v1_dev_03256,4
ynat-v1_dev_03257,2
ynat-v1_dev_03258,1
ynat-v1_dev_03259,4
ynat-v1_dev_03260,3
ynat-v1_dev_03261,2
ynat-v1_dev_03262,2
ynat-v1_dev_03263,2
ynat-v1_dev_03264,2
ynat-v1_dev_03265,0
ynat-v1_dev_03266,2
ynat-v1_dev_03267,4
ynat-v1_dev_03268,4
ynat-v1_dev_03269,2
ynat-v1_dev_03270,0
ynat-v1_dev_03271,3
ynat-v1_dev_03272,3
ynat-v1_dev_03273,4
ynat-v1_dev_03274,4
ynat-v1_dev_03275,0
ynat-v1_dev_03276,4
ynat-v1_dev_03277,5
ynat-v1_dev_03278,2
ynat-v1_dev_03279,0
ynat-v1_dev_03280,6
ynat-v1_dev_03281,4
ynat-v1_dev_03282,2
ynat-v1_dev_03283,2
ynat-v1_dev_03284,2
ynat-v1_dev_03285,1
ynat-v1_dev_03286,2
ynat-v1_dev_03287,2
ynat-v1_dev_03288,4
ynat-v1_dev_03289,3
ynat-v1_dev_03290,2
ynat-v1_dev_03291,2
ynat-v1_dev_03292,4
ynat-v1_dev_03293,2
ynat-v1_dev_03294,3
ynat-v1_dev_03295,2
ynat-v1_dev_03296,6
ynat-v1_dev_03297,2
ynat-v1_dev_03298,2
ynat-v1_dev_03299,4
ynat-v1_dev_03300,2
ynat-v1_dev_03301,1
ynat-v1_dev_03302,5
ynat-v1_dev_03303,1
ynat-v1_dev_03304,3
ynat-v1_dev_03305,1
ynat-v1_dev_03306,1
ynat-v1_dev_03307,0
ynat-v1_dev_03308,3
ynat-v1_dev_03309,6
ynat-v1_dev_03310,5
ynat-v1_dev_03311,2
ynat-v1_dev_03312,2
ynat-v1_dev_03313,2
ynat-v1_dev_03314,0
ynat-v1_dev_03315,0
ynat-v1_dev_03316,0
ynat-v1_dev_03317,3
ynat-v1_dev_03318,4
ynat-v1_dev_03319,5
ynat-v1_dev_03320,1
ynat-v1_dev_03321,1
ynat-v1_dev_03322,2
ynat-v1_dev_03323,3
ynat-v1_dev_03324,2
ynat-v1_dev_03325,3
ynat-v1_dev_03326,2
ynat-v1_dev_03327,2
ynat-v1_dev_03328,0
ynat-v1_dev_03329,4
ynat-v1_dev_03330,2
ynat-v1_dev_03331,4
ynat-v1_dev_03332,2
ynat-v1_dev_03333,6
ynat-v1_dev_03334,2
ynat-v1_dev_03335,3
ynat-v1_dev_03336,3
ynat-v1_dev_03337,1
ynat-v1_dev_03338,4
ynat-v1_dev_03339,2
ynat-v1_dev_03340,3
ynat-v1_dev_03341,1
ynat-v1_dev_03342,4
ynat-v1_dev_03343,4
ynat-v1_dev_03344,5
ynat-v1_dev_03345,6
ynat-v1_dev_03346,6
ynat-v1_dev_03347,4
ynat-v1_dev_03348,1
ynat-v1_dev_03349,4
ynat-v1_dev_03350,3
ynat-v1_dev_03351,1
ynat-v1_dev_03352,2
ynat-v1_dev_03353,2
ynat-v1_dev_03354,3
ynat-v1_dev_03355,5
ynat-v1_dev_03356,3
ynat-v1_dev_03357,2
ynat-v1_dev_03358,3
ynat-v1_dev_03359,4
ynat-v1_dev_03360,0
ynat-v1_dev_03361,2
ynat-v1_dev_03362,2
ynat-v1_dev_03363,6
ynat-v1_dev_03364,2
ynat-v1_dev_03365,1
ynat-v1_dev_03366,3
ynat-v1_dev_03367,3
ynat-v1_dev_03368,5
ynat-v1_dev_03369,4
ynat-v1_dev_03370,4
ynat-v1_dev_03371,3
ynat-v1_dev_03372,0
ynat-v1_dev_03373,3
ynat-v1_dev_03374,1
ynat-v1_dev_03375,3
ynat-v1_dev_03376,2
ynat-v1_dev_03377,2
ynat-v1_dev_03378,3
ynat-v1_dev_03379,2
ynat-v1_dev_03380,2
ynat-v1_dev_03381,4
ynat-v1_dev_03382,2
ynat-v1_dev_03383,3
ynat-v1_dev_03384,1
ynat-v1_dev_03385,2
ynat-v1_dev_03386,1
ynat-v1_dev_03387,1
ynat-v1_dev_03388,3
ynat-v1_dev_03389,0
ynat-v1_dev_03390,2
ynat-v1_dev_03391,3
ynat-v1_dev_03392,3
ynat-v1_dev_03393,1
ynat-v1_dev_03394,2
ynat-v1_dev_03395,2
ynat-v1_dev_03396,0
ynat-v1_dev_03397,0
ynat-v1_dev_03398,2
ynat-v1_dev_03399,5
ynat-v1_dev_03400,2
ynat-v1_dev_03401,2
ynat-v1_dev_03402,2
ynat-v1_dev_03403,1
ynat-v1_dev_03404,2
ynat-v1_dev_03405,2
ynat-v1_dev_03406,2
ynat-v1_dev_03407,2
ynat-v1_dev_03408,1
ynat-v1_dev_03409,1
ynat-v1_dev_03410,5
ynat-v1_dev_03411,1
ynat-v1_dev_03412,2
ynat-v1_dev_03413,0
ynat-v1_dev_03414,4
ynat-v1_dev_03415,2
ynat-v1_dev_03416,2
ynat-v1_dev_03417,4
ynat-v1_dev_03418,0
ynat-v1_dev_03419,4
ynat-v1_dev_03420,2
ynat-v1_dev_03421,2
ynat-v1_dev_03422,5
ynat-v1_dev_03423,1
ynat-v1_dev_03424,1
ynat-v1_dev_03425,1
ynat-v1_dev_03426,5
ynat-v1_dev_03427,2
ynat-v1_dev_03428,2
ynat-v1_dev_03429,1
ynat-v1_dev_03430,6
ynat-v1_dev_03431,4
ynat-v1_dev_03432,2
ynat-v1_dev_03433,2
ynat-v1_dev_03434,0
ynat-v1_dev_03435,2
ynat-v1_dev_03436,2
ynat-v1_dev_03437,2
ynat-v1_dev_03438,1
ynat-v1_dev_03439,2
ynat-v1_dev_03440,3
ynat-v1_dev_03441,4
ynat-v1_dev_03442,3
ynat-v1_dev_03443,6
ynat-v1_dev_03444,5
ynat-v1_dev_03445,2
ynat-v1_dev_03446,2
ynat-v1_dev_03447,2
ynat-v1_dev_03448,6
ynat-v1_dev_03449,2
ynat-v1_dev_03450,2
ynat-v1_dev_03451,6
ynat-v1_dev_03452,2
ynat-v1_dev_03453,4
ynat-v1_dev_03454,1
ynat-v1_dev_03455,3
ynat-v1_dev_03456,2
ynat-v1_dev_03457,0
ynat-v1_dev_03458,2
ynat-v1_dev_03459,1
ynat-v1_dev_03460,5
ynat-v1_dev_03461,1
ynat-v1_dev_03462,2
ynat-v1_dev_03463,3
ynat-v1_dev_03464,1
ynat-v1_dev_03465,3
ynat-v1_dev_03466,0
ynat-v1_dev_03467,2
ynat-v1_dev_03468,2
ynat-v1_dev_03469,2
ynat-v1_dev_03470,3
ynat-v1_dev_03471,2
ynat-v1_dev_03472,2
ynat-v1_dev_03473,3
ynat-v1_dev_03474,0
ynat-v1_dev_03475,4
ynat-v1_dev_03476,3
ynat-v1_dev_03477,2
ynat-v1_dev_03478,3
ynat-v1_dev_03479,4
ynat-v1_dev_03480,6
ynat-v1_dev_03481,2
ynat-v1_dev_03482,4
ynat-v1_dev_03483,1
ynat-v1_dev_03484,0
ynat-v1_dev_03485,4
ynat-v1_dev_03486,1
ynat-v1_dev_03487,2
ynat-v1_dev_03488,2
ynat-v1_dev_03489,3
ynat-v1_dev_03490,2
ynat-v1_dev_03491,0
ynat-v1_dev_03492,1
ynat-v1_dev_03493,1
ynat-v1_dev_03494,6
ynat-v1_dev_03495,2
ynat-v1_dev_03496,3
ynat-v1_dev_03497,3
ynat-v1_dev_03498,0
ynat-v1_dev_03499,2
ynat-v1_dev_03500,2
ynat-v1_dev_03501,2
ynat-v1_dev_03502,6
ynat-v1_dev_03503,3
ynat-v1_dev_03504,3
ynat-v1_dev_03505,3
ynat-v1_dev_03506,2
ynat-v1_dev_03507,3
ynat-v1_dev_03508,2
ynat-v1_dev_03509,4
ynat-v1_dev_03510,5
ynat-v1_dev_03511,2
ynat-v1_dev_03512,2
ynat-v1_dev_03513,2
ynat-v1_dev_03514,0
ynat-v1_dev_03515,3
ynat-v1_dev_03516,3
ynat-v1_dev_03517,3
ynat-v1_dev_03518,3
ynat-v1_dev_03519,2
ynat-v1_dev_03520,1
ynat-v1_dev_03521,3
ynat-v1_dev_03522,5
ynat-v1_dev_03523,3
ynat-v1_dev_03524,6
ynat-v1_dev_03525,2
ynat-v1_dev_03526,1
ynat-v1_dev_03527,3
ynat-v1_dev_03528,6
ynat-v1_dev_03529,3
ynat-v1_dev_03530,2
ynat-v1_dev_03531,6
ynat-v1_dev_03532,1
ynat-v1_dev_03533,2
ynat-v1_dev_03534,2
ynat-v1_dev_03535,3
ynat-v1_dev_03536,1
ynat-v1_dev_03537,2
ynat-v1_dev_03538,3
ynat-v1_dev_03539,3
ynat-v1_dev_03540,6
ynat-v1_dev_03541,6
ynat-v1_dev_03542,2
ynat-v1_dev_03543,1
ynat-v1_dev_03544,2
ynat-v1_dev_03545,2
ynat-v1_dev_03546,2
ynat-v1_dev_03547,1
ynat-v1_dev_03548,5
ynat-v1_dev_03549,4
ynat-v1_dev_03550,2
ynat-v1_dev_03551,1
ynat-v1_dev_03552,5
ynat-v1_dev_03553,2
ynat-v1_dev_03554,2
ynat-v1_dev_03555,2
ynat-v1_dev_03556,2
ynat-v1_dev_03557,4
ynat-v1_dev_03558,2
ynat-v1_dev_03559,6
ynat-v1_dev_03560,0
ynat-v1_dev_03561,1
ynat-v1_dev_03562,6
ynat-v1_dev_03563,3
ynat-v1_dev_03564,3
ynat-v1_dev_03565,3
ynat-v1_dev_03566,0
ynat-v1_dev_03567,2
ynat-v1_dev_03568,3
ynat-v1_dev_03569,2
ynat-v1_dev_03570,2
ynat-v1_dev_03571,5
ynat-v1_dev_03572,4
ynat-v1_dev_03573,2
ynat-v1_dev_03574,0
ynat-v1_dev_03575,1
ynat-v1_dev_03576,2
ynat-v1_dev_03577,2
ynat-v1_dev_03578,2
ynat-v1_dev_03579,6
ynat-v1_dev_03580,3
ynat-v1_dev_03581,2
ynat-v1_dev_03582,5
ynat-v1_dev_03583,2
ynat-v1_dev_03584,2
ynat-v1_dev_03585,1
ynat-v1_dev_03586,2
ynat-v1_dev_03587,3
ynat-v1_dev_03588,6
ynat-v1_dev_03589,3
ynat-v1_dev_03590,4
ynat-v1_dev_03591,3
ynat-v1_dev_03592,2
ynat-v1_dev_03593,3
ynat-v1_dev_03594,4
ynat-v1_dev_03595,2
ynat-v1_dev_03596,2
ynat-v1_dev_03597,6
ynat-v1_dev_03598,3
ynat-v1_dev_03599,4
ynat-v1_dev_03600,2
ynat-v1_dev_03601,2
ynat-v1_dev_03602,3
ynat-v1_dev_03603,2
ynat-v1_dev_03604,6
ynat-v1_dev_03605,1
ynat-v1_dev_03606,0
ynat-v1_dev_03607,1
ynat-v1_dev_03608,1
ynat-v1_dev_03609,1
ynat-v1_dev_03610,2
ynat-v1_dev_03611,3
ynat-v1_dev_03612,2
ynat-v1_dev_03613,2
ynat-v1_dev_03614,1
ynat-v1_dev_03615,2
ynat-v1_dev_03616,2
ynat-v1_dev_03617,3
ynat-v1_dev_03618,2
ynat-v1_dev_03619,2
ynat-v1_dev_03620,6
ynat-v1_dev_03621,1
ynat-v1_dev_03622,0
ynat-v1_dev_03623,4
ynat-v1_dev_03624,2
ynat-v1_dev_03625,6
ynat-v1_dev_03626,2
ynat-v1_dev_03627,2
ynat-v1_dev_03628,4
ynat-v1_dev_03629,0
ynat-v1_dev_03630,6
ynat-v1_dev_03631,5
ynat-v1_dev_03632,4
ynat-v1_dev_03633,3
ynat-v1_dev_03634,1
ynat-v1_dev_03635,2
ynat-v1_dev_03636,2
ynat-v1_dev_03637,2
ynat-v1_dev_03638,4
ynat-v1_dev_03639,3
ynat-v1_dev_03640,2
ynat-v1_dev_03641,0
ynat-v1_dev_03642,2
ynat-v1_dev_03643,2
ynat-v1_dev_03644,2
ynat-v1_dev_03645,0
ynat-v1_dev_03646,2
ynat-v1_dev_03647,5
ynat-v1_dev_03648,3
ynat-v1_dev_03649,0
ynat-v1_dev_03650,2
ynat-v1_dev_03651,3
ynat-v1_dev_03652,4
ynat-v1_dev_03653,2
ynat-v1_dev_03654,5
ynat-v1_dev_03655,2
ynat-v1_dev_03656,3
ynat-v1_dev_03657,2
ynat-v1_dev_03658,2
ynat-v1_dev_03659,2
ynat-v1_dev_03660,4
ynat-v1_dev_03661,5
ynat-v1_dev_03662,2
ynat-v1_dev_03663,4
ynat-v1_dev_03664,3
ynat-v1_dev_03665,2
ynat-v1_dev_03666,3
ynat-v1_dev_03667,2
ynat-v1_dev_03668,1
ynat-v1_dev_03669,3
ynat-v1_dev_03670,2
ynat-v1_dev_03671,2
ynat-v1_dev_03672,2
ynat-v1_dev_03673,3
ynat-v1_dev_03674,2
ynat-v1_dev_03675,2
ynat-v1_dev_03676,2
ynat-v1_dev_03677,1
ynat-v1_dev_03678,3
ynat-v1_dev_03679,3
ynat-v1_dev_03680,2
ynat-v1_dev_03681,2
ynat-v1_dev_03682,4
ynat-v1_dev_03683,0
ynat-v1_dev_03684,5
ynat-v1_dev_03685,0
ynat-v1_dev_03686,2
ynat-v1_dev_03687,2
ynat-v1_dev_03688,2
ynat-v1_dev_03689,0
ynat-v1_dev_03690,2
ynat-v1_dev_03691,2
ynat-v1_dev_03692,5
ynat-v1_dev_03693,2
ynat-v1_dev_03694,6
ynat-v1_dev_03695,4
ynat-v1_dev_03696,1
ynat-v1_dev_03697,5
ynat-v1_dev_03698,2
ynat-v1_dev_03699,3
ynat-v1_dev_03700,6
ynat-v1_dev_03701,4
ynat-v1_dev_03702,1
ynat-v1_dev_03703,2
ynat-v1_dev_03704,2
ynat-v1_dev_03705,2
ynat-v1_dev_03706,2
ynat-v1_dev_03707,4
ynat-v1_dev_03708,2
ynat-v1_dev_03709,2
ynat-v1_dev_03710,2
ynat-v1_dev_03711,3
ynat-v1_dev_03712,2
ynat-v1_dev_03713,3
ynat-v1_dev_03714,3
ynat-v1_dev_03715,4
ynat-v1_dev_03716,0
ynat-v1_dev_03717,2
ynat-v1_dev_03718,2
ynat-v1_dev_03719,1
ynat-v1_dev_03720,1
ynat-v1_dev_03721,6
ynat-v1_dev_03722,2
ynat-v1_dev_03723,3
ynat-v1_dev_03724,3
ynat-v1_dev_03725,5
ynat-v1_dev_03726,3
ynat-v1_dev_03727,1
ynat-v1_dev_03728,3
ynat-v1_dev_03729,2
ynat-v1_dev_03730,2
ynat-v1_dev_03731,3
ynat-v1_dev_03732,1
ynat-v1_dev_03733,3
ynat-v1_dev_03734,2
ynat-v1_dev_03735,1
ynat-v1_dev_03736,2
ynat-v1_dev_03737,2
ynat-v1_dev_03738,2
ynat-v1_dev_03739,6
ynat-v1_dev_03740,2
ynat-v1_dev_03741,2
ynat-v1_dev_03742,2
ynat-v1_dev_03743,2
ynat-v1_dev_03744,2
ynat-v1_dev_03745,6
ynat-v1_dev_03746,0
ynat-v1_dev_03747,2
ynat-v1_dev_03748,0
ynat-v1_dev_03749,6
ynat-v1_dev_03750,2
ynat-v1_dev_03751,4
ynat-v1_dev_03752,5
ynat-v1_dev_03753,2
ynat-v1_dev_03754,4
ynat-v1_dev_03755,2
ynat-v1_dev_03756,2
ynat-v1_dev_03757,6
ynat-v1_dev_03758,2
ynat-v1_dev_03759,3
ynat-v1_dev_03760,3
ynat-v1_dev_03761,4
ynat-v1_dev_03762,2
ynat-v1_dev_03763,2
ynat-v1_dev_03764,1
ynat-v1_dev_03765,2
ynat-v1_dev_03766,0
ynat-v1_dev_03767,1
ynat-v1_dev_03768,2
ynat-v1_dev_03769,3
ynat-v1_dev_03770,1
ynat-v1_dev_03771,5
ynat-v1_dev_03772,6
ynat-v1_dev_03773,3
ynat-v1_dev_03774,2
ynat-v1_dev_03775,2
ynat-v1_dev_03776,2
ynat-v1_dev_03777,2
ynat-v1_dev_03778,3
ynat-v1_dev_03779,2
ynat-v1_dev_03780,3
ynat-v1_dev_03781,2
ynat-v1_dev_03782,2
ynat-v1_dev_03783,4
ynat-v1_dev_03784,1
ynat-v1_dev_03785,3
ynat-v1_dev_03786,1
ynat-v1_dev_03787,2
ynat-v1_dev_03788,4
ynat-v1_dev_03789,1
ynat-v1_dev_03790,6
ynat-v1_dev_03791,2
ynat-v1_dev_03792,4
ynat-v1_dev_03793,2
ynat-v1_dev_03794,3
ynat-v1_dev_03795,0
ynat-v1_dev_03796,5
ynat-v1_dev_03797,0
ynat-v1_dev_03798,2
ynat-v1_dev_03799,0
ynat-v1_dev_03800,4
ynat-v1_dev_03801,1
ynat-v1_dev_03802,3
ynat-v1_dev_03803,0
ynat-v1_dev_03804,2
ynat-v1_dev_03805,3
ynat-v1_dev_03806,5
ynat-v1_dev_03807,3
ynat-v1_dev_03808,3
ynat-v1_dev_03809,4
ynat-v1_dev_03810,0
ynat-v1_dev_03811,2
ynat-v1_dev_03812,3
ynat-v1_dev_03813,6
ynat-v1_dev_03814,2
ynat-v1_dev_03815,2
ynat-v1_dev_03816,0
ynat-v1_dev_03817,4
ynat-v1_dev_03818,3
ynat-v1_dev_03819,4
ynat-v1_dev_03820,3
ynat-v1_dev_03821,2
ynat-v1_dev_03822,2
ynat-v1_dev_03823,6
ynat-v1_dev_03824,4
ynat-v1_dev_03825,2
ynat-v1_dev_03826,2
ynat-v1_dev_03827,1
ynat-v1_dev_03828,0
ynat-v1_dev_03829,2
ynat-v1_dev_03830,1
ynat-v1_dev_03831,3
ynat-v1_dev_03832,2
ynat-v1_dev_03833,2
ynat-v1_dev_03834,1
ynat-v1_dev_03835,2
ynat-v1_dev_03836,2
ynat-v1_dev_03837,4
ynat-v1_dev_03838,2
ynat-v1_dev_03839,2
ynat-v1_dev_03840,4
ynat-v1_dev_03841,2
ynat-v1_dev_03842,2
ynat-v1_dev_03843,5
ynat-v1_dev_03844,2
ynat-v1_dev_03845,2
ynat-v1_dev_03846,2
ynat-v1_dev_03847,2
ynat-v1_dev_03848,2
ynat-v1_dev_03849,5
ynat-v1_dev_03850,3
ynat-v1_dev_03851,2
ynat-v1_dev_03852,3
ynat-v1_dev_03853,2
ynat-v1_dev_03854,2
ynat-v1_dev_03855,3
ynat-v1_dev_03856,4
ynat-v1_dev_03857,2
ynat-v1_dev_03858,3
ynat-v1_dev_03859,0
ynat-v1_dev_03860,1
ynat-v1_dev_03861,2
ynat-v1_dev_03862,4
ynat-v1_dev_03863,6
ynat-v1_dev_03864,6
ynat-v1_dev_03865,6
ynat-v1_dev_03866,2
ynat-v1_dev_03867,0
ynat-v1_dev_03868,2
ynat-v1_dev_03869,2
ynat-v1_dev_03870,0
ynat-v1_dev_03871,4
ynat-v1_dev_03872,2
ynat-v1_dev_03873,5
ynat-v1_dev_03874,1
ynat-v1_dev_03875,2
ynat-v1_dev_03876,2
ynat-v1_dev_03877,3
ynat-v1_dev_03878,2
ynat-v1_dev_03879,2
ynat-v1_dev_03880,1
ynat-v1_dev_03881,6
ynat-v1_dev_03882,3
ynat-v1_dev_03883,3
ynat-v1_dev_03884,3
ynat-v1_dev_03885,2
ynat-v1_dev_03886,2
ynat-v1_dev_03887,4
ynat-v1_dev_03888,2
ynat-v1_dev_03889,6
ynat-v1_dev_03890,6
ynat-v1_dev_03891,0
ynat-v1_dev_03892,1
ynat-v1_dev_03893,3
ynat-v1_dev_03894,0
ynat-v1_dev_03895,2
ynat-v1_dev_03896,2
ynat-v1_dev_03897,6
ynat-v1_dev_03898,5
ynat-v1_dev_03899,1
ynat-v1_dev_03900,2
ynat-v1_dev_03901,2
ynat-v1_dev_03902,2
ynat-v1_dev_03903,3
ynat-v1_dev_03904,2
ynat-v1_dev_03905,3
ynat-v1_dev_03906,2
ynat-v1_dev_03907,6
ynat-v1_dev_03908,2
ynat-v1_dev_03909,2
ynat-v1_dev_03910,2
ynat-v1_dev_03911,5
ynat-v1_dev_03912,4
ynat-v1_dev_03913,2
ynat-v1_dev_03914,2
ynat-v1_dev_03915,0
ynat-v1_dev_03916,2
ynat-v1_dev_03917,1
ynat-v1_dev_03918,6
ynat-v1_dev_03919,2
ynat-v1_dev_03920,2
ynat-v1_dev_03921,2
ynat-v1_dev_03922,2
ynat-v1_dev_03923,4
ynat-v1_dev_03924,1
ynat-v1_dev_03925,2
ynat-v1_dev_03926,2
ynat-v1_dev_03927,2
ynat-v1_dev_03928,5
ynat-v1_dev_03929,1
ynat-v1_dev_03930,1
ynat-v1_dev_03931,1
ynat-v1_dev_03932,3
ynat-v1_dev_03933,4
ynat-v1_dev_03934,5
ynat-v1_dev_03935,1
ynat-v1_dev_03936,2
ynat-v1_dev_03937,3
ynat-v1_dev_03938,3
ynat-v1_dev_03939,1
ynat-v1_dev_03940,1
ynat-v1_dev_03941,4
ynat-v1_dev_03942,2
ynat-v1_dev_03943,2
ynat-v1_dev_03944,3
ynat-v1_dev_03945,2
ynat-v1_dev_03946,3
ynat-v1_dev_03947,2
ynat-v1_dev_03948,5
ynat-v1_dev_03949,2
ynat-v1_dev_03950,3
ynat-v1_dev_03951,2
ynat-v1_dev_03952,2
ynat-v1_dev_03953,4
ynat-v1_dev_03954,1
ynat-v1_dev_03955,1
ynat-v1_dev_03956,2
ynat-v1_dev_03957,2
ynat-v1_dev_03958,2
ynat-v1_dev_03959,3
ynat-v1_dev_03960,3
ynat-v1_dev_03961,1
ynat-v1_dev_03962,2
ynat-v1_dev_03963,1
ynat-v1_dev_03964,1
ynat-v1_dev_03965,4
ynat-v1_dev_03966,2
ynat-v1_dev_03967,4
ynat-v1_dev_03968,2
ynat-v1_dev_03969,3
ynat-v1_dev_03970,2
ynat-v1_dev_03971,4
ynat-v1_dev_03972,2
ynat-v1_dev_03973,2
ynat-v1_dev_03974,2
ynat-v1_dev_03975,5
ynat-v1_dev_03976,2
ynat-v1_dev_03977,5
ynat-v1_dev_03978,1
ynat-v1_dev_03979,3
ynat-v1_dev_03980,2
ynat-v1_dev_03981,4
ynat-v1_dev_03982,3
ynat-v1_dev_03983,2
ynat-v1_dev_03984,5
ynat-v1_dev_03985,2
ynat-v1_dev_03986,1
ynat-v1_dev_03987,6
ynat-v1_dev_03988,2
ynat-v1_dev_03989,2
ynat-v1_dev_03990,2
ynat-v1_dev_03991,3
ynat-v1_dev_03992,3
ynat-v1_dev_03993,2
ynat-v1_dev_03994,0
ynat-v1_dev_03995,2
ynat-v1_dev_03996,0
ynat-v1_dev_03997,4
ynat-v1_dev_03998,2
ynat-v1_dev_03999,2
ynat-v1_dev_04000,4
ynat-v1_dev_04001,4
ynat-v1_dev_04002,2
ynat-v1_dev_04003,3
ynat-v1_dev_04004,2
ynat-v1_dev_04005,3
ynat-v1_dev_04006,2
ynat-v1_dev_04007,2
ynat-v1_dev_04008,2
ynat-v1_dev_04009,6
ynat-v1_dev_04010,1
ynat-v1_dev_04011,0
ynat-v1_dev_04012,2
ynat-v1_dev_04013,4
ynat-v1_dev_04014,2
ynat-v1_dev_04015,1
ynat-v1_dev_04016,1
ynat-v1_dev_04017,2
ynat-v1_dev_04018,1
ynat-v1_dev_04019,2
ynat-v1_dev_04020,0
ynat-v1_dev_04021,2
ynat-v1_dev_04022,3
ynat-v1_dev_04023,6
ynat-v1_dev_04024,4
ynat-v1_dev_04025,0
ynat-v1_dev_04026,6
ynat-v1_dev_04027,2
ynat-v1_dev_04028,3
ynat-v1_dev_04029,4
ynat-v1_dev_04030,3
ynat-v1_dev_04031,4
ynat-v1_dev_04032,3
ynat-v1_dev_04033,5
ynat-v1_dev_04034,2
ynat-v1_dev_04035,6
ynat-v1_dev_04036,2
ynat-v1_dev_04037,3
ynat-v1_dev_04038,2
ynat-v1_dev_04039,2
ynat-v1_dev_04040,2
ynat-v1_dev_04041,4
ynat-v1_dev_04042,3
ynat-v1_dev_04043,4
ynat-v1_dev_04044,3
ynat-v1_dev_04045,2
ynat-v1_dev_04046,3
ynat-v1_dev_04047,3
ynat-v1_dev_04048,1
ynat-v1_dev_04049,2
ynat-v1_dev_04050,3
ynat-v1_dev_04051,0
ynat-v1_dev_04052,2
ynat-v1_dev_04053,3
ynat-v1_dev_04054,5
ynat-v1_dev_04055,2
ynat-v1_dev_04056,2
ynat-v1_dev_04057,3
ynat-v1_dev_04058,1
ynat-v1_dev_04059,1
ynat-v1_dev_04060,4
ynat-v1_dev_04061,1
ynat-v1_dev_04062,5
ynat-v1_dev_04063,1
ynat-v1_dev_04064,2
ynat-v1_dev_04065,5
ynat-v1_dev_04066,2
ynat-v1_dev_04067,2
ynat-v1_dev_04068,5
ynat-v1_dev_04069,2
ynat-v1_dev_04070,6
ynat-v1_dev_04071,0
ynat-v1_dev_04072,0
ynat-v1_dev_04073,4
ynat-v1_dev_04074,3
ynat-v1_dev_04075,2
ynat-v1_dev_04076,3
ynat-v1_dev_04077,2
ynat-v1_dev_04078,3
ynat-v1_dev_04079,2
ynat-v1_dev_04080,4
ynat-v1_dev_04081,2
ynat-v1_dev_04082,6
ynat-v1_dev_04083,1
ynat-v1_dev_04084,2
ynat-v1_dev_04085,3
ynat-v1_dev_04086,1
ynat-v1_dev_04087,6
ynat-v1_dev_04088,2
ynat-v1_dev_04089,6
ynat-v1_dev_04090,6
ynat-v1_dev_04091,2
ynat-v1_dev_04092,6
ynat-v1_dev_04093,4
ynat-v1_dev_04094,2
ynat-v1_dev_04095,2
ynat-v1_dev_04096,1
ynat-v1_dev_04097,3
ynat-v1_dev_04098,2
ynat-v1_dev_04099,4
ynat-v1_dev_04100,1
ynat-v1_dev_04101,6
ynat-v1_dev_04102,1
ynat-v1_dev_04103,2
ynat-v1_dev_04104,3
ynat-v1_dev_04105,1
ynat-v1_dev_04106,6
ynat-v1_dev_04107,2
ynat-v1_dev_04108,3
ynat-v1_dev_04109,2
ynat-v1_dev_04110,1
ynat-v1_dev_04111,2
ynat-v1_dev_04112,5
ynat-v1_dev_04113,2
ynat-v1_dev_04114,6
ynat-v1_dev_04115,2
ynat-v1_dev_04116,2
ynat-v1_dev_04117,2
ynat-v1_dev_04118,1
ynat-v1_dev_04119,6
ynat-v1_dev_04120,6
ynat-v1_dev_04121,2
ynat-v1_dev_04122,2
ynat-v1_dev_04123,5
ynat-v1_dev_04124,1
ynat-v1_dev_04125,1
ynat-v1_dev_04126,6
ynat-v1_dev_04127,5
ynat-v1_dev_04128,3
ynat-v1_dev_04129,2
ynat-v1_dev_04130,2
ynat-v1_dev_04131,3
ynat-v1_dev_04132,0
